X1,mmsi,timestamp,lon,lat,speed_knots,implied_speed_knots,source
286883,303031000,2020-04-02T00:14:16Z,-120.2107666667,33.71645,14.399999619,14.357757031,orbcomm
286879,303031000,2020-04-02T00:18:37Z,-120.18952,33.71488,14.6,14.693269432,spire
287174,303031000,2020-04-02T00:23:11Z,-120.1678166667,33.7133333333,14.5,14.293314188,orbcomm
287113,303031000,2020-04-02T00:31:40Z,-120.1270333333,33.7103833333,14.399999619,14.460427191,orbcomm
287211,303031000,2020-04-02T01:08:51Z,-119.94473333333333,33.69708333333333,14.7,14.749326841,spire
287147,303031000,2020-04-02T01:09:24Z,-119.9447333333,33.6970833333,14.699999809,0,orbcomm
286965,303031000,2020-04-02T01:11:27Z,-119.93201666666667,33.696133333333336,14.6,18.666781184,spire
287001,303031000,2020-04-02T01:12:33Z,-119.9292,33.6959666667,14.600000381,7.6939167490000004,orbcomm
287256,303031000,2020-04-02T01:27:45Z,-119.8559166667,33.6906666667,14.300000191,14.505044914,orbcomm
287157,303031000,2020-04-02T01:39:09Z,-119.81045,33.6872833333,9.5,12.002259439,orbcomm
286984,303031000,2020-04-02T01:48:00Z,-119.7856833333,33.68555,7.800000191,8.418076567,orbcomm
286896,303031000,2020-04-02T01:52:07Z,-119.77401666666667,33.68471666666667,7.4,8.526280224,spire
287162,303031000,2020-04-02T02:05:06Z,-119.74156666666667,33.68235,7.6,7.520775483,spire
286981,303031000,2020-04-02T02:15:26Z,-119.7149,33.680366666666664,7.9,7.766751959,spire
286943,303031000,2020-04-02T02:16:37Z,-119.7132333333,33.6802833333,7.900000095,4.229731284,orbcomm
287131,303031000,2020-04-02T02:28:29Z,-119.6824833333,33.678,7.800000191,7.798894888,orbcomm
287062,303031000,2020-04-02T02:37:58Z,-119.65805,33.6762166667,7.699999809,7.753370534,orbcomm
287227,303031000,2020-04-02T02:39:18Z,-119.6545833333,33.6759666667,7.800000191,7.823622524,orbcomm
286894,303031000,2020-04-02T02:40:18Z,-119.6520166667,33.6757833333,7.800000191,7.722793188,orbcomm
287013,303031000,2020-04-02T02:41:18Z,-119.6494666667,33.6755833333,7.800000191,7.678431368,orbcomm
287128,303031000,2020-04-02T02:42:47Z,-119.6456166667,33.6752166667,7.800000191,7.831788316,orbcomm
286875,303031000,2020-04-02T02:43:18Z,-119.6443,33.6751166667,7.800000191,7.671517169,orbcomm
287180,303031000,2020-04-02T02:44:29Z,-119.64125,33.6749666667,7.800000191,7.740429231,orbcomm
286962,303031000,2020-04-02T02:45:06Z,-119.63833333333334,33.67483333333333,7.8,14.200595446,spire
286986,303031000,2020-04-02T02:58:06Z,-119.60445,33.67236666666667,8,7.8436937,spire
287104,303031000,2020-04-02T03:00:27Z,-119.5983,33.67191666666667,7.9,7.876065226,spire
287103,303031000,2020-04-02T03:01:07Z,-119.5983,33.6719166667,7.900000095,0,orbcomm
287260,303031000,2020-04-02T03:04:09Z,-119.59005333333333,33.67128,7.7,8.18562108,spire
286989,303031000,2020-04-02T03:16:47Z,-119.55601666666666,33.6688,8,8.108259646,spire
287007,303031000,2020-04-02T03:17:19Z,-119.55602666666667,33.6688,8,0,spire
287029,303031000,2020-04-02T03:18:38Z,-119.55248,33.668533333333336,8.1,8.108809171,spire
286944,303031000,2020-04-02T03:19:18Z,-119.55072,33.6684,8.1,7.947752007,spire
287144,303031000,2020-04-02T03:20:07Z,-119.54705,33.668166666666664,8.1,13.512452524,spire
287177,303031000,2020-04-02T03:21:37Z,-119.54442666666667,33.667973333333336,8.1,5.263913448,spire
286946,303031000,2020-04-02T03:23:18Z,-119.53992,33.667653333333334,8.2,8.055860333,spire
287240,303031000,2020-04-02T03:25:06Z,-119.53355,33.6672,8.2,10.648847569,spire
286952,303031000,2020-04-02T03:27:59Z,-119.52725,33.66665,8.199999809,6.586855854,orbcomm
287161,303031000,2020-04-02T03:32:28Z,-119.5148,33.6658166667,8.300000191,8.352721548,orbcomm
286895,303031000,2020-04-02T03:34:07Z,-119.5088,33.665416666666665,8.3,10.937522208,spire
287096,303031000,2020-04-02T03:35:07Z,-119.50603333333333,33.66518333333333,8.4,8.337572146,spire
287049,303031000,2020-04-02T03:44:26Z,-119.48005,33.66328333333333,8.4,8.394094324,spire
287023,303031000,2020-04-02T03:45:06Z,-119.47826666666667,33.66311666666667,8.4,8.070856209,spire
287004,303031000,2020-04-02T03:47:18Z,-119.4734833333,33.6627666667,8.399999619,6.544193236,orbcomm
287156,303031000,2020-04-02T03:48:29Z,-119.4703,33.6625666667,8.399999619,8.088845268,orbcomm
287000,303031000,2020-04-02T03:51:29Z,-119.4618166667,33.6619333333,8.399999619,8.512657877,orbcomm
287164,303031000,2020-04-02T03:55:06Z,-119.45033333333333,33.66108333333333,8.4,9.5577069,spire
287257,303031000,2020-04-02T03:58:36Z,-119.4420333333,33.6605166667,8.399999619,7.13433245,orbcomm
287129,303031000,2020-04-02T04:01:46Z,-119.43188333333333,33.65976666666667,8.3,9.648478571,spire
287212,303031000,2020-04-02T04:03:26Z,-119.4287,33.65955,8.300000191,5.746104014,orbcomm
287065,303031000,2020-04-02T04:04:47Z,-119.4249,33.65925,8.300000191,8.477911329,orbcomm
286954,303031000,2020-04-02T04:05:06Z,-119.4227,33.659083333333335,8.2,20.917373256,spire
287066,303031000,2020-04-02T04:10:06Z,-119.40886666666667,33.658183333333334,8.3,8.321039557,spire
287231,303031000,2020-04-02T04:11:28Z,-119.4070333333,33.6580666667,8.300000191,4.034085287,orbcomm
287098,303031000,2020-04-02T04:13:04Z,-119.4025166667,33.6577166667,8.199999809,8.501074446,orbcomm
287189,303031000,2020-04-02T04:15:46Z,-119.39336666666667,33.657016666666664,8.2,10.204422951,spire
287137,303031000,2020-04-02T04:20:07Z,-119.38148333333334,33.6561,8.3,8.226489758,spire
287235,303031000,2020-04-02T04:24:18Z,-119.3714666667,33.6553333333,8.300000191,7.210109431,orbcomm
286948,303031000,2020-04-02T04:25:26Z,-119.36691666666667,33.654983333333334,8.2,12.089711891,spire
287064,303031000,2020-04-02T04:27:41Z,-119.3624,33.6546666667,8.199999809,6.040709213,orbcomm
286963,303031000,2020-04-02T04:30:47Z,-119.3540833333,33.6540833333,8.300000191,8.073159786,orbcomm
287008,303031000,2020-04-02T04:31:28Z,-119.35033333333334,33.65378333333334,8.3,16.53167995,spire
287015,303031000,2020-04-02T04:35:07Z,-119.34035,33.65311666666667,8.2,8.228108065,spire
286985,303031000,2020-04-02T04:40:06Z,-119.3268,33.65218333333333,8.2,8.181434331,spire
286939,303031000,2020-04-02T04:41:29Z,-119.32448,33.652,8.2,5.051733307,spire
287185,303031000,2020-04-02T04:42:29Z,-119.32184,33.651786666666666,8.2,7.953765609,spire
287239,303031000,2020-04-02T04:43:58Z,-119.31768,33.651466666666664,8.1,8.445676901,spire
286956,303031000,2020-04-02T04:44:38Z,-119.31589333333334,33.651333333333334,8.2,8.068776581,spire
287236,303031000,2020-04-02T04:45:06Z,-119.31316666666666,33.65115,8.2,17.578135333,spire
287115,303031000,2020-04-02T04:46:21Z,-119.3113666667,33.651,8.199999809,4.339744187,orbcomm
287135,303031000,2020-04-02T04:50:47Z,-119.29771666666667,33.65,8.2,9.268656522,spire
287181,303031000,2020-04-02T04:51:20Z,-119.2977166667,33.65,8.199999809,0,orbcomm
287111,303031000,2020-04-02T04:55:17Z,-119.28546666666666,33.64908333333333,8.2,9.337499563,spire
287124,303031000,2020-04-02T05:00:06Z,-119.27236666666667,33.64821666666667,8.2,8.181640163,spire
286889,303031000,2020-04-02T05:01:23Z,-119.2705333333,33.6481166667,8.199999809,4.293220313,orbcomm
286997,303031000,2020-04-02T05:08:39Z,-119.2502666667,33.6465333333,8.300000191,8.400524081,orbcomm
287140,303031000,2020-04-02T05:10:28Z,-119.24371666666667,33.646116666666664,8.4,10.84402596,spire
286877,303031000,2020-04-02T05:15:06Z,-119.23085,33.645133333333334,8.4,8.362934131,spire
287088,303031000,2020-04-02T05:17:59Z,-119.2243,33.64465,8.399999619,6.839326519,orbcomm
287106,303031000,2020-04-02T05:20:06Z,-119.21691666666666,33.6441,8.4,10.50271988,spire
286999,303031000,2020-04-02T05:21:14Z,-119.2154166667,33.6439833333,8.399999619,3.986505989,orbcomm
286945,303031000,2020-04-02T05:23:30Z,-119.20850666666666,33.64349333333333,8.4,9.175578939,spire
287178,303031000,2020-04-02T05:25:29Z,-119.20293333333333,33.64309333333333,8.4,8.458682503,spire
287217,303031000,2020-04-02T05:28:48Z,-119.19368,33.6424,8.3,8.400914178,spire
286942,303031000,2020-04-02T05:29:18Z,-119.1927833333,33.64235,8.300000191,5.390302603,orbcomm
286876,303031000,2020-04-02T05:45:38Z,-119.1479,33.63905,8.300000191,8.273435728,orbcomm
287226,303031000,2020-04-02T05:47:38Z,-119.14236666666666,33.63865,8.3,8.328863438,spire
286885,303031000,2020-04-02T05:55:47Z,-119.11843333333333,33.63685,8.3,8.843289756,spire
287216,303031000,2020-04-02T05:56:24Z,-119.1184333333,33.63685,8.300000191,0,orbcomm
286940,303031000,2020-04-02T06:00:07Z,-119.10645,33.635983333333336,8.3,9.706588438,spire
286891,303031000,2020-04-02T06:01:39Z,-119.1037,33.6358,8.199999809,5.396308077,orbcomm
287095,303031000,2020-04-02T06:05:28Z,-119.09176666666667,33.63506666666667,8.3,9.403130572,spire
287020,303031000,2020-04-02T06:07:34Z,-119.08776,33.6348,8.3,5.740699166,spire
286925,303031000,2020-04-02T06:08:45Z,-119.08450666666667,33.634586666666664,8.3,8.271478499,spire
287238,303031000,2020-04-02T06:09:55Z,-119.08136,33.6344,8.3,8.110047748,spire
287055,303031000,2020-04-02T06:11:07Z,-119.07625,33.634116666666664,8.2,12.80034349,spire
287184,303031000,2020-04-02T06:12:04Z,-119.07544,33.634026666666664,8.2,2.579983757,spire
287148,303031000,2020-04-02T06:13:34Z,-119.07076666666667,33.633783333333334,8.2,9.362804807,spire
286901,303031000,2020-04-02T06:14:09Z,-119.0699333333,33.6337333333,8.300000191,4.295862502,orbcomm
287126,303031000,2020-04-02T06:16:27Z,-119.06163333333333,33.63313333333333,8.2,10.864413033,spire
286902,303031000,2020-04-02T06:17:49Z,-119.05935,33.6330166667,8.300000191,5.02053377,orbcomm
286903,303031000,2020-04-02T06:19:58Z,-119.05349333333334,33.632693333333336,8.3,8.188282496,spire
287010,303031000,2020-04-02T06:21:07Z,-119.05026666666667,33.63248,8.2,8.44210413,spire
286900,303031000,2020-04-02T06:23:26Z,-119.0425,33.6319,8.2,10.09584051,spire
287123,303031000,2020-04-02T06:34:08Z,-119.0145666667,33.6295333333,8.300000191,7.870726214,orbcomm
287052,303031000,2020-04-02T06:36:13Z,-119.00861333333333,33.62906666666667,8.3,8.609215942,spire
287130,303031000,2020-04-02T06:38:12Z,-119.00312,33.62869333333333,8.3,8.335473318,spire
286979,303031000,2020-04-02T06:41:02Z,-118.99533333333333,33.628186666666664,8.3,8.268493273,spire
286930,303031000,2020-04-02T06:42:38Z,-118.9911666667,33.62785,8.300000191,7.847955717,orbcomm
287141,303031000,2020-04-02T06:49:59Z,-118.9713,33.6263833333,8.100000381,8.139450041,orbcomm
287253,303031000,2020-04-02T06:50:47Z,-118.96898666666667,33.62618666666667,8.2,8.718893771,spire
287030,303031000,2020-04-02T06:54:10Z,-118.95954666666667,33.625413333333334,8.2,8.409741256,spire
287165,303031000,2020-04-02T06:57:19Z,-118.9513666667,33.6247833333,8.199999809,7.822756077,orbcomm
287005,303031000,2020-04-02T06:59:46Z,-118.94326666666667,33.62421666666667,8.1,9.952142593,spire
287163,303031000,2020-04-02T07:00:07Z,-118.94231666666667,33.62415,8.1,8.170789985,spire
286905,303031000,2020-04-02T07:05:08Z,-118.92878333333333,33.623083333333334,8.1,8.128325587,spire
287208,303031000,2020-04-02T07:10:06Z,-118.91545,33.621883333333336,8.1,8.099833399,spire
287012,303031000,2020-04-02T07:15:06Z,-118.90203333333334,33.620783333333335,8.1,8.088271863,spire
287146,303031000,2020-04-02T07:16:10Z,-118.9006666667,33.6206333333,8.100000381,3.87670831,orbcomm
287205,303031000,2020-04-02T07:20:27Z,-118.8878,33.6195,8,9.061349502,spire
287027,303031000,2020-04-02T07:21:46Z,-118.88605333333334,33.61933333333333,8,4.005554878,spire
287094,303031000,2020-04-02T07:39:58Z,-118.8375666667,33.6146,8,8.046794439,orbcomm
287182,303031000,2020-04-02T07:47:06Z,-118.81713333333333,33.612766666666666,8.1,8.643257958,spire
287117,303031000,2020-04-02T07:51:08Z,-118.8077666667,33.6121666667,8.100000381,6.987676313,orbcomm
287059,303031000,2020-04-02T07:53:06Z,-118.80105,33.61175,8.1,10.274437177,spire
287210,303031000,2020-04-02T07:55:06Z,-118.79568333333333,33.611383333333336,8.1,8.07730854,spire
287087,303031000,2020-04-02T07:56:08Z,-118.7942166667,33.6113,8.100000381,4.268112325,orbcomm
286893,303031000,2020-04-02T08:01:46Z,-118.77761666666666,33.610216666666666,8.1,8.867710031,spire
287159,303031000,2020-04-02T08:04:24Z,-118.7722166667,33.60995,8.100000381,6.163011432,orbcomm
287142,303031000,2020-04-02T08:05:07Z,-118.76858333333334,33.6097,8.1,15.261929588,spire
286933,303031000,2020-04-02T08:10:27Z,-118.7542,33.608783333333335,8.1,8.114763066,spire
286926,303031000,2020-04-02T08:11:59Z,-118.7515333333,33.6085833333,8.100000381,5.238850507,orbcomm
286932,303031000,2020-04-02T08:21:22Z,-118.7263333333,33.6069166667,8.199999809,8.082824258,orbcomm
287173,303031000,2020-04-02T08:22:34Z,-118.7231166667,33.6067166667,8.199999809,8.064752007,orbcomm
286958,303031000,2020-04-02T08:25:07Z,-118.71441666666666,33.60613333333333,8.2,10.26935671,spire
287108,303031000,2020-04-02T08:26:45Z,-118.71125333333333,33.605893333333334,8.3,5.834828438,spire
286888,303031000,2020-04-02T08:27:58Z,-118.7080333333,33.6057166667,8.300000191,7.957727328,orbcomm
287179,303031000,2020-04-02T08:32:03Z,-118.69717333333334,33.60488,8.3,8.013681986,spire
287152,303031000,2020-04-02T08:34:16Z,-118.68938333333334,33.6043,8.3,10.586101556,spire
287047,303031000,2020-04-02T08:35:16Z,-118.6867,33.6041,8.3,8.083124235,spire
287043,303031000,2020-04-02T08:37:59Z,-118.68065,33.6036166667,8.300000191,6.712464886,orbcomm
287202,303031000,2020-04-02T08:38:18Z,-118.67985,33.6035666667,8.300000191,7.601205967,orbcomm
287136,303031000,2020-04-02T08:40:25Z,-118.67435,33.6031,8.199999809,7.836625457,orbcomm
287209,303031000,2020-04-02T08:41:07Z,-118.67068333333333,33.60273333333333,8.2,15.829248967,spire
286871,303031000,2020-04-02T08:43:28Z,-118.6656833333,33.60225,8.199999809,6.426711133,orbcomm
286904,303031000,2020-04-02T08:49:36Z,-118.64753333333333,33.60066666666667,8.2,8.927616169,spire
287223,303031000,2020-04-02T08:50:47Z,-118.64433333333334,33.60035,8.2,8.171048508,spire
287204,303031000,2020-04-02T08:52:24Z,-118.6416166667,33.6001333333,8.199999809,5.065125882,orbcomm
287232,303031000,2020-04-02T08:55:37Z,-118.63123333333333,33.5994,8.1,9.720336153,spire
287025,303031000,2020-04-02T08:59:13Z,-118.6231166667,33.5993166667,8.100000381,6.765581571,orbcomm
287099,303031000,2020-04-02T09:01:26Z,-118.61548333333333,33.59925,8.1,10.333204475,spire
287172,303031000,2020-04-02T09:05:17Z,-118.6051,33.599183333333336,8.1,8.092572887,spire
286993,303031000,2020-04-02T09:08:14Z,-118.5987666667,33.5991,8.100000381,6.442620297,orbcomm
287166,303031000,2020-04-02T09:11:07Z,-118.5894,33.59908333333333,8.1,9.747415539,spire
287160,303031000,2020-04-02T09:14:49Z,-118.5809,33.5990333333,8.100000381,6.893288917,orbcomm
287060,303031000,2020-04-02T09:15:07Z,-118.5787,33.599,8.1,22.007559095,spire
287119,303031000,2020-04-02T09:19:31Z,-118.56792,33.59885333333333,8.1,7.35229839,spire
287143,303031000,2020-04-02T09:20:01Z,-118.56658666666667,33.5988,8.1,8.010664061,spire
287050,303031000,2020-04-02T09:25:36Z,-118.55056666666667,33.59911666666667,8,8.611725305,spire
287107,303031000,2020-04-02T09:26:05Z,-118.55058666666666,33.599093333333336,8,0,spire
287067,303031000,2020-04-02T09:30:18Z,-118.5393166667,33.5992333333,8.100000381,8.020489208,orbcomm
286886,303031000,2020-04-02T09:35:56Z,-118.52271666666667,33.59956666666667,8.1,8.844342154,spire
287028,303031000,2020-04-02T09:39:34Z,-118.5145333333,33.5996833333,8.199999809,6.759027423,orbcomm
286980,303031000,2020-04-02T09:41:26Z,-118.50776666666667,33.599783333333335,8.2,10.878559853,spire
287186,303031000,2020-04-02T09:44:38Z,-118.5004833333,33.5999,8.199999809,6.830539571,orbcomm
287092,303031000,2020-04-02T09:45:37Z,-118.49638333333333,33.59996666666667,8.2,12.512955217,spire
287014,303031000,2020-04-02T09:46:15Z,-118.4963833333,33.5999666667,8.199999809,0,orbcomm
286959,303031000,2020-04-02T09:50:08Z,-118.48405,33.600116666666665,8.3,9.530497806,spire
286987,303031000,2020-04-02T09:55:06Z,-118.47028333333333,33.59988333333333,8.3,8.318545338,spire
287262,303031000,2020-04-02T10:00:07Z,-118.45631666666667,33.59988333333333,8.4,8.353564213,spire
287044,303031000,2020-04-02T10:01:08Z,-118.4549166667,33.5998666667,8.300000191,4.13226441,orbcomm
287224,303031000,2020-04-02T10:07:17Z,-118.44243333333333,33.59178333333333,6.9,7.714650143,spire
287218,303031000,2020-04-02T10:10:27Z,-118.4444,33.58651666666667,6,6.274506012,spire
287122,303031000,2020-04-02T10:11:20Z,-118.4448666667,33.5860833333,6,2.374150349,orbcomm
286941,303031000,2020-04-02T10:15:57Z,-118.4538,33.584,5.8,6.030277252,spire
287154,303031000,2020-04-02T10:16:18Z,-118.45345,33.5840166667,5.699999809,3.00596128,orbcomm
286994,303031000,2020-04-02T10:17:30Z,-118.4557666667,33.5839166667,6,5.801482158,orbcomm
286884,303031000,2020-04-02T10:20:56Z,-118.46415,33.583333333333336,6.6,7.353372045,spire
287169,303031000,2020-04-02T10:25:16Z,-118.47405,33.583216666666665,7,6.857004754,spire
286955,303031000,2020-04-02T10:27:29Z,-118.478,33.5832833333,7.099999905,5.348891962,orbcomm
287168,303031000,2020-04-02T10:31:56Z,-118.49008333333333,33.583533333333335,7.4,8.151506382,spire
287121,303031000,2020-04-02T10:32:31Z,-118.4900833333,33.5835333333,7.400000095,0,orbcomm
287234,303031000,2020-04-02T10:34:58Z,-118.49625,33.5836666667,7.5,7.556259839,orbcomm
287024,303031000,2020-04-02T10:35:07Z,-118.4979,33.58368333333333,7.5,33.014176568,spire
287187,303031000,2020-04-02T10:41:07Z,-118.51313333333333,33.583983333333336,7.7,7.621493916,spire
286890,303031000,2020-04-02T10:43:11Z,-118.5169333333,33.5841,7.699999809,5.52181632,orbcomm
286882,303031000,2020-04-02T10:45:06Z,-118.52338333333333,33.58423333333333,7.7,10.102298822,spire
286961,303031000,2020-04-02T10:48:59Z,-118.5319333333,33.5844166667,7.800000191,6.609641052,orbcomm
286990,303031000,2020-04-02T10:49:17Z,-118.53288,33.584426666666666,7.8,9.470708927,spire
287112,303031000,2020-04-02T10:50:06Z,-118.53628333333333,33.5845,7.8,12.510561568,spire
287127,303031000,2020-04-02T10:51:08Z,-118.53768,33.58453333333333,7.8,4.05790708,spire
287229,303031000,2020-04-02T10:52:07Z,-118.54026666666667,33.58456,7.8,7.89486094,spire
287167,303031000,2020-04-02T10:53:27Z,-118.54365333333334,33.584666666666664,7.8,7.628076253,spire
286873,303031000,2020-04-02T10:54:07Z,-118.54541333333333,33.584693333333334,7.8,7.924038153,spire
286988,303031000,2020-04-02T10:55:07Z,-118.548,33.58474666666667,7.8,7.765046525,spire
287176,303031000,2020-04-02T10:56:47Z,-118.55234666666666,33.5848,7.8,7.827535652,spire
286982,303031000,2020-04-02T10:57:56Z,-118.55586666666666,33.58488,7.8,9.189172545,spire
286996,303031000,2020-04-02T10:58:20Z,-118.55669333333333,33.58488,7.8,6.202125727,spire
287086,303031000,2020-04-02T10:59:00Z,-118.5584,33.58493333333333,7.8,7.688028716,spire
287175,303031000,2020-04-02T11:00:00Z,-118.56098666666666,33.58533333333333,7.5,7.895239986,spire
287214,303031000,2020-04-02T11:01:00Z,-118.56325333333334,33.586133333333336,7.2,7.387564769,spire
287006,303031000,2020-04-02T11:03:19Z,-118.56682666666667,33.58922666666667,6.4,6.675512123,spire
287022,303031000,2020-04-02T11:04:36Z,-118.5676,33.59146666666667,6.2,6.542652004,spire
287069,303031000,2020-04-02T11:05:08Z,-118.56756666666666,33.59296666666667,6.3,10.133434845,spire
287009,303031000,2020-04-02T11:07:22Z,-118.5665166667,33.5955833333,6.099999905,4.450236801,orbcomm
286898,303031000,2020-04-02T11:08:56Z,-118.56429333333334,33.59773333333333,6.1,6.524831206,spire
286929,303031000,2020-04-02T11:10:27Z,-118.56065,33.59915,6,7.954652488,spire
287222,303031000,2020-04-02T11:15:06Z,-118.55058333333334,33.599016666666664,6.9,6.496597456,spire
287206,303031000,2020-04-02T11:17:00Z,-118.5474333333,33.5990166667,7,4.974570778,orbcomm
287138,303031000,2020-04-02T11:20:07Z,-118.53855,33.59955,7.8,8.574487867,spire
287048,303031000,2020-04-02T11:21:29Z,-118.5362833333,33.5996833333,8.100000381,4.988856977,orbcomm
286992,303031000,2020-04-02T11:23:00Z,-118.5322333333,33.5997833333,8.5,8.015870188,orbcomm
287002,303031000,2020-04-02T11:25:17Z,-118.52376666666666,33.599583333333335,9,11.130457834,spire
286881,303031000,2020-04-02T11:30:12Z,-118.51013333333333,33.599093333333336,9.3,8.327838062,spire
286964,303031000,2020-04-02T11:31:31Z,-118.50613333333334,33.59898666666667,9.3,9.120216455,spire
287118,303031000,2020-04-02T11:32:13Z,-118.5044833333,33.5989333333,9.300000191,7.078015715,orbcomm
286931,303031000,2020-04-02T11:36:57Z,-118.48816666666667,33.598533333333336,9.2,10.34790552,spire
287150,303031000,2020-04-02T11:38:11Z,-118.4860666667,33.5985666667,9.199999809,5.109973789,orbcomm
287134,303031000,2020-04-02T11:39:57Z,-118.4805833333,33.5985166667,9.100000381,9.313589807,orbcomm
286880,303031000,2020-04-02T11:40:17Z,-118.47806666666666,33.598533333333336,9.1,22.654882965,spire
287183,303031000,2020-04-02T11:45:38Z,-118.46176666666666,33.59835,9.1,9.14271043,spire
287016,303031000,2020-04-02T11:48:44Z,-118.4543333333,33.5982333333,9,7.196168268,orbcomm
287125,303031000,2020-04-02T11:50:06Z,-118.44825,33.59811666666667,9,13.359708848,spire
287203,303031000,2020-04-02T11:53:37Z,-118.43930666666667,33.597946666666665,8.9,7.63281777,spire
287097,303031000,2020-04-02T11:54:23Z,-118.4373666667,33.5979,8.899999619,7.595918996,orbcomm
287046,303031000,2020-04-02T11:55:39Z,-118.4333166667,33.5978333333,8.899999619,9.595816528,orbcomm
287101,303031000,2020-04-02T11:57:37Z,-118.42736,33.59768,8.9,9.092532036,spire
287102,303031000,2020-04-02T11:58:05Z,-118.42592,33.59768,8.9,9.258934723,spire
286938,303031000,2020-04-02T11:59:15Z,-118.42245333333334,33.597546666666666,8.9,8.925519567,spire
287237,303031000,2020-04-02T12:00:05Z,-118.41997333333333,33.59749333333333,8.9,8.932721826,spire
287170,303031000,2020-04-02T12:05:22Z,-118.4045666667,33.5972,9,8.752279267,orbcomm
287145,303031000,2020-04-02T12:10:17Z,-118.38801666666667,33.59693333333333,9,10.102223029,spire
286998,303031000,2020-04-02T12:12:26Z,-118.38306666666666,33.596826666666665,9,6.910690491,spire
286935,303031000,2020-04-02T12:15:06Z,-118.37363333333333,33.5967,9,10.616047998,spire
287132,303031000,2020-04-02T12:20:07Z,-118.35858333333333,33.59645,9,9.003648897,spire
287019,303031000,2020-04-02T12:22:13Z,-118.3536,33.59634666666667,9,7.122738918,spire
287171,303031000,2020-04-02T12:23:13Z,-118.35058666666667,33.596293333333335,9,9.043935016,spire
287093,303031000,2020-04-02T12:24:07Z,-118.34805333333334,33.596293333333335,9,8.446216298,spire
287116,303031000,2020-04-02T12:25:16Z,-118.34456,33.596293333333335,9,9.114955709,spire
287133,303031000,2020-04-02T12:26:00Z,-118.34255,33.5963333333,9,8.226798169,orbcomm
287207,303031000,2020-04-02T12:28:17Z,-118.33557333333333,33.59634666666667,9,9.168365919,spire
287021,303031000,2020-04-02T12:29:26Z,-118.332,33.5964,9,9.325183447,spire
286953,303031000,2020-04-02T12:30:28Z,-118.32895,33.5964333333,9,8.857446231,orbcomm
287151,303031000,2020-04-02T12:31:27Z,-118.326,33.596453333333336,9,9.002170549,spire
286928,303031000,2020-04-02T12:32:27Z,-118.32298666666667,33.59648,9,9.042388459,spire
286927,303031000,2020-04-02T12:35:26Z,-118.3144666667,33.5966833333,9,8.572883395,orbcomm
287026,303031000,2020-04-02T12:37:56Z,-118.30608,33.596826666666665,9,10.068176452,spire
287061,303031000,2020-04-02T12:38:06Z,-118.30546666666666,33.596826666666665,9,11.042246111,spire
286957,303031000,2020-04-02T12:39:59Z,-118.30005333333334,33.59693333333333,9.1,8.627172456,spire
287089,303031000,2020-04-02T12:40:07Z,-118.29841666666667,33.596983333333334,9.2,36.857206563,spire
287255,303031000,2020-04-02T12:42:10Z,-118.2932,33.59709333333333,9.5,7.638128361,spire
287258,303031000,2020-04-02T12:44:10Z,-118.28672,33.597226666666664,9.9,9.724907643,spire
286869,303031000,2020-04-02T12:45:27Z,-118.28125,33.5974,10.1,12.798796671,spire
287051,303031000,2020-04-02T12:46:48Z,-118.2783666667,33.5974666667,10.199999809,6.411135543,orbcomm
286947,303031000,2020-04-02T12:50:07Z,-118.26515,33.5979,10.5,11.966349283,spire
287213,303031000,2020-04-02T12:51:40Z,-118.26165,33.5980666667,10.600000381,6.786545316,orbcomm
286960,303031000,2020-04-02T12:55:07Z,-118.2473,33.5987,11,12.498084675,spire
286983,303031000,2020-04-02T12:57:20Z,-118.2411833333,33.59895,11.300000191,8.289651609,orbcomm
287090,303031000,2020-04-02T13:00:37Z,-118.22953333333334,33.6044,10.5,12.210564544,spire
287011,303031000,2020-04-02T13:02:39Z,-118.22615,33.6078833333,10.600000381,7.937740932,orbcomm
287085,303031000,2020-04-02T13:05:28Z,-118.21978666666666,33.61442666666667,11,10.769019949,spire
287188,303031000,2020-04-02T13:06:17Z,-118.21666666666667,33.617733333333334,11.1,18.550068376,spire
286950,303031000,2020-04-02T13:10:06Z,-118.20788333333333,33.626983333333335,11.3,11.130135707,spire
287045,303031000,2020-04-02T13:13:29Z,-118.2013166667,33.6339666667,11.399999619,9.443344364,orbcomm
287254,303031000,2020-04-02T13:15:17Z,-118.19585,33.63995,11.4,15.045249472,spire
287155,303031000,2020-04-02T13:20:06Z,-118.18463333333334,33.65218333333333,10.9,11.510007108,spire
287225,303031000,2020-04-02T13:22:52Z,-118.1802166667,33.6570833333,9.5,7.976249396,orbcomm
287058,303031000,2020-04-02T13:25:06Z,-118.17523333333334,33.6624,8,10.876927112,spire
287139,303031000,2020-04-02T13:28:40Z,-118.1729833333,33.6676,5.699999809,5.582265246,orbcomm
287109,303031000,2020-04-02T13:31:16Z,-118.17486666666667,33.6717,4.6,6.081638202,spire
286949,303031000,2020-04-02T13:35:16Z,-118.17663333333333,33.676316666666665,4.2,4.363493256,spire
287105,303031000,2020-04-02T13:38:30Z,-118.17765,33.6793,4.099999905,3.454918575,orbcomm
287261,303031000,2020-04-02T13:40:37Z,-118.17866666666667,33.68216666666667,4,5.086843305,spire
287056,303031000,2020-04-02T13:43:39Z,-118.17965,33.6848666667,4,3.350527722,orbcomm
287054,303031000,2020-04-02T13:46:57Z,-118.1808,33.68963333333333,5,5.30725184,spire
